timestamp,robot_id,left_rpm,right_rpm,battery_v,distance_cm,imu_heading_deg
2025-06-29 10:01:37.100,MiniBot_1,112.42,8.36,7.01,130.8,9.5
2025-06-29 10:01:37.200,MiniBot_1,87.91,20.99,7.01,77.6,9.5
2025-06-29 10:01:37.300,MiniBot_1,25.79,102.69,7.01,38.2,8.8
2025-06-29 10:01:37.400,MiniBot_1,3.74,27.26,7.0,123.3,7.2
2025-06-29 10:01:37.500,MiniBot_1,31.47,100.44,6.98,164.7,6.2
2025-06-29 10:01:37.600,MiniBot_1,71.41,33.51,7.02,82.6,8.0
2025-06-29 10:01:37.700,MiniBot_1,6.17,77.15,6.99,35.1,7.2
2025-06-29 10:01:37.800,MiniBot_1,59.56,83.3,6.97,47.4,5.9
2025-06-29 10:01:37.900,MiniBot_1,71.62,61.52,7.0,55.1,5.7
2025-06-29 10:01:38.000,MiniBot_1,40.11,36.64,7.01,67.0,5.0
2025-06-29 10:01:38.100,MiniBot_1,92.51,25.52,7.0,132.1,3.1
2025-06-29 10:01:38.200,MiniBot_1,12.79,3.98,6.97,124.2,2.4
2025-06-29 10:01:38.300,MiniBot_1,9.02,36.47,6.99,142.3,2.6
2025-06-29 10:01:38.400,MiniBot_1,87.38,78.38,7.0,78.9,2.8
2025-06-29 10:01:38.500,MiniBot_1,59.46,112.6,6.98,166.6,2.2
2025-06-29 10:01:38.600,MiniBot_1,82.61,104.54,7.01,48.8,2.0
2025-06-29 10:01:38.700,MiniBot_1,52.18,91.93,6.97,99.1,3.8
2025-06-29 10:01:38.800,MiniBot_1,29.57,94.61,6.98,162.2,3.4
2025-06-29 10:01:38.900,MiniBot_1,98.29,79.8,6.99,44.2,2.4
2025-06-29 10:01:39.000,MiniBot_1,95.93,31.23,7.0,30.9,1.4
2025-06-29 10:01:39.100,MiniBot_1,83.36,108.86,7.0,177.9,1.2
2025-06-29 10:01:39.200,MiniBot_1,32.66,80.49,6.98,75.2,2.2
2025-06-29 10:01:39.300,MiniBot_1,70.83,67.25,6.96,139.9,1.1
2025-06-29 10:01:39.400,MiniBot_1,43.32,13.32,7.0,14.8,1.9
2025-06-29 10:01:39.500,MiniBot_1,10.99,53.65,6.98,141.1,360.0
2025-06-29 10:01:39.600,MiniBot_1,110.08,55.24,7.03,70.1,359.7
2025-06-29 10:01:39.700,MiniBot_1,16.42,103.75,7.0,20.6,0.8
2025-06-29 10:01:39.800,MiniBot_1,114.03,65.6,6.98,125.9,0.1
2025-06-29 10:01:39.900,MiniBot_1,53.52,45.65,7.0,55.8,0.4
2025-06-29 10:01:40.000,MiniBot_1,22.22,117.22,7.0,83.5,359.2
2025-06-29 10:01:40.100,MiniBot_1,65.03,13.29,7.0,25.3,0.2
2025-06-29 10:01:40.200,MiniBot_1,104.75,50.71,6.98,38.0,358.4
2025-06-29 10:01:40.300,MiniBot_1,87.87,5.04,6.99,66.6,359.8
2025-06-29 10:01:40.400,MiniBot_1,96.79,88.79,7.03,27.1,358.6
2025-06-29 10:01:40.500,MiniBot_1,79.05,110.17,7.02,183.1,0.1
2025-06-29 10:01:40.600,MiniBot_1,83.07,33.6,6.99,11.1,359.5
2025-06-29 10:01:40.700,MiniBot_1,101.9,103.0,6.97,101.9,0.4
2025-06-29 10:01:40.800,MiniBot_1,29.96,35.07,7.03,33.4,359.6
2025-06-29 10:01:40.900,MiniBot_1,58.73,109.29,6.99,68.5,1.3
2025-06-29 10:01:41.000,MiniBot_1,26.55,90.48,6.99,186.0,359.8
2025-06-29 10:01:41.100,MiniBot_1,118.52,96.59,6.95,40.7,358.5
2025-06-29 10:01:41.200,MiniBot_1,113.29,2.16,6.99,193.5,358.5
2025-06-29 10:01:41.300,MiniBot_1,4.73,115.54,6.97,49.1,356.8
2025-06-29 10:01:41.400,MiniBot_1,84.67,87.2,6.97,150.9,355.6
2025-06-29 10:01:41.500,MiniBot_1,111.03,36.57,7.02,113.9,357.3
2025-06-29 10:01:41.600,MiniBot_1,21.67,99.53,6.96,178.1,359.3
2025-06-29 10:01:41.700,MiniBot_1,68.15,33.78,6.97,115.3,358.8
2025-06-29 10:01:41.800,MiniBot_1,109.86,104.73,6.97,111.6,0.5
2025-06-29 10:01:41.900,MiniBot_1,4.07,13.51,6.9,47.1,0.6
2025-06-29 10:01:42.000,MiniBot_1,83.69,84.44,7.02,41.6,359.7
2025-06-29 10:01:42.100,MiniBot_1,35.68,64.88,6.94,184.1,0.5
2025-06-29 10:01:42.200,MiniBot_1,110.93,11.58,6.98,72.3,1.2
2025-06-29 10:01:42.300,MiniBot_1,116.53,29.03,6.97,80.7,3.1
2025-06-29 10:01:42.400,MiniBot_1,113.31,1.49,6.97,154.4,2.2
2025-06-29 10:01:42.500,MiniBot_1,56.91,56.25,6.98,74.4,2.9
2025-06-29 10:01:42.600,MiniBot_1,103.45,36.15,6.98,190.9,1.1
2025-06-29 10:01:42.700,MiniBot_1,101.35,71.8,6.97,150.2,359.5
2025-06-29 10:01:42.800,MiniBot_1,38.29,35.67,7.0,123.5,357.5
2025-06-29 10:01:42.900,MiniBot_1,99.47,35.99,6.96,177.4,359.5
2025-06-29 10:01:43.000,MiniBot_1,4.44,89.18,6.98,19.4,0.7
2025-06-29 10:01:43.100,MiniBot_1,71.55,5.78,6.99,58.8,1.9
2025-06-29 10:01:43.200,MiniBot_1,27.6,108.35,6.98,98.4,1.9
2025-06-29 10:01:43.300,MiniBot_1,14.47,102.27,6.94,53.1,1.1
2025-06-29 10:01:43.400,MiniBot_1,9.23,80.14,6.98,151.3,359.7
2025-06-29 10:01:43.500,MiniBot_1,83.55,71.19,6.96,184.6,358.9
2025-06-29 10:01:43.600,MiniBot_1,40.78,107.08,6.98,90.5,358.4
2025-06-29 10:01:43.700,MiniBot_1,86.97,22.24,6.95,75.0,359.4
2025-06-29 10:01:43.800,MiniBot_1,7.84,9.48,6.95,192.7,359.6
2025-06-29 10:01:43.900,MiniBot_1,37.83,28.74,6.93,94.5,357.9
2025-06-29 10:01:44.000,MiniBot_1,64.74,95.35,6.97,102.9,355.9
2025-06-29 10:01:44.100,MiniBot_1,94.89,4.16,6.95,76.8,354.4
2025-06-29 10:01:44.200,MiniBot_1,38.25,69.94,6.96,182.8,354.0
2025-06-29 10:01:44.300,MiniBot_1,75.11,119.45,6.94,118.1,355.7
2025-06-29 10:01:44.400,MiniBot_1,106.32,102.68,6.98,154.8,356.3
2025-06-29 10:01:44.500,MiniBot_1,73.9,62.57,6.95,164.2,357.5
2025-06-29 10:01:44.600,MiniBot_1,27.96,7.64,6.97,75.0,357.4
2025-06-29 10:01:44.700,MiniBot_1,2.93,99.76,6.96,92.4,356.8
2025-06-29 10:01:44.800,MiniBot_1,104.41,71.88,6.96,171.2,355.2
2025-06-29 10:01:44.900,MiniBot_1,2.55,13.79,6.96,79.0,356.7
2025-06-29 10:01:45.000,MiniBot_1,104.96,11.26,6.96,160.8,357.9
2025-06-29 10:01:45.100,MiniBot_1,63.47,109.16,6.96,188.8,356.5
2025-06-29 10:01:45.200,MiniBot_1,112.69,80.3,6.93,128.4,356.6
2025-06-29 10:01:45.300,MiniBot_1,95.85,99.51,6.94,150.9,356.5
2025-06-29 10:01:45.400,MiniBot_1,119.75,105.48,6.94,163.0,357.0
2025-06-29 10:01:45.500,MiniBot_1,42.09,68.61,6.97,170.6,358.8
2025-06-29 10:01:45.600,MiniBot_1,92.06,62.09,6.98,85.1,359.1
2025-06-29 10:01:45.700,MiniBot_1,48.23,51.65,6.94,19.7,359.3
2025-06-29 10:01:45.800,MiniBot_1,57.59,38.03,6.94,86.4,357.5
2025-06-29 10:01:45.900,MiniBot_1,75.3,52.15,6.93,138.0,355.8
2025-06-29 10:01:46.000,MiniBot_1,104.84,92.87,6.97,95.6,354.5
2025-06-29 10:01:46.100,MiniBot_1,118.09,72.23,6.96,152.3,352.6
2025-06-29 10:01:46.200,MiniBot_1,92.19,107.1,6.99,77.8,353.6
2025-06-29 10:01:46.300,MiniBot_1,50.13,53.21,6.96,130.6,354.5
2025-06-29 10:01:46.400,MiniBot_1,50.56,72.85,6.94,45.4,353.0
2025-06-29 10:01:46.500,MiniBot_1,88.51,75.76,6.97,152.4,354.4
2025-06-29 10:01:46.600,MiniBot_1,28.65,71.0,6.94,113.7,353.0
2025-06-29 10:01:46.700,MiniBot_1,13.26,84.32,6.96,48.8,352.2
2025-06-29 10:01:46.800,MiniBot_1,42.55,28.49,6.95,65.5,351.2
2025-06-29 10:01:46.900,MiniBot_1,34.47,61.48,6.98,152.2,350.7
2025-06-29 10:01:47.000,MiniBot_1,35.56,12.51,6.95,101.7,349.7
2025-06-29 10:01:47.100,MiniBot_1,28.03,46.14,7.01,51.0,349.7
2025-06-29 10:01:47.200,MiniBot_1,5.05,58.52,6.96,193.8,349.3
2025-06-29 10:01:47.300,MiniBot_1,2.14,78.27,6.99,145.9,351.3
2025-06-29 10:01:47.400,MiniBot_1,118.53,114.06,6.93,191.9,349.5
2025-06-29 10:01:47.500,MiniBot_1,51.33,72.08,6.94,91.1,348.0
2025-06-29 10:01:47.600,MiniBot_1,46.12,89.23,6.94,100.3,346.3
2025-06-29 10:01:47.700,MiniBot_1,81.56,60.75,6.92,180.6,346.8
2025-06-29 10:01:47.800,MiniBot_1,26.19,76.09,6.97,109.8,345.0
2025-06-29 10:01:47.900,MiniBot_1,114.0,8.51,6.92,144.4,346.3
2025-06-29 10:01:48.000,MiniBot_1,94.36,30.53,6.93,57.9,346.4
2025-06-29 10:01:48.100,MiniBot_1,10.73,43.42,6.95,94.9,346.5
2025-06-29 10:01:48.200,MiniBot_1,50.11,56.7,6.93,33.5,346.7
2025-06-29 10:01:48.300,MiniBot_1,105.49,5.48,6.97,49.1,345.4
2025-06-29 10:01:48.400,MiniBot_1,113.37,16.8,6.96,10.2,344.2
2025-06-29 10:01:48.500,MiniBot_1,56.09,33.22,6.96,17.5,343.5
2025-06-29 10:01:48.600,MiniBot_1,73.61,116.58,6.96,195.7,343.8
2025-06-29 10:01:48.700,MiniBot_1,20.04,39.76,6.97,56.0,342.7
2025-06-29 10:01:48.800,MiniBot_1,118.94,57.84,6.92,136.0,341.2
2025-06-29 10:01:48.900,MiniBot_1,27.8,23.53,6.95,169.4,343.0
2025-06-29 10:01:49.000,MiniBot_1,113.13,73.29,6.94,114.6,341.1
2025-06-29 10:01:49.100,MiniBot_1,77.96,33.68,6.96,39.1,342.3
2025-06-29 10:01:49.200,MiniBot_1,72.93,24.84,6.98,148.3,343.5
2025-06-29 10:01:49.300,MiniBot_1,61.52,61.99,6.94,124.0,342.7
2025-06-29 10:01:49.400,MiniBot_1,27.68,0.66,6.98,148.9,341.2
2025-06-29 10:01:49.500,MiniBot_1,21.18,0.92,6.94,156.3,339.8
2025-06-29 10:01:49.600,MiniBot_1,26.46,26.29,6.97,195.3,340.6
2025-06-29 10:01:49.700,MiniBot_1,22.37,4.41,6.9,119.0,341.2
2025-06-29 10:01:49.800,MiniBot_1,93.55,12.96,6.92,74.9,342.3
2025-06-29 10:01:49.900,MiniBot_1,42.02,40.66,6.94,133.2,344.0
2025-06-29 10:01:50.000,MiniBot_1,6.94,96.31,6.92,23.0,344.8
2025-06-29 10:01:50.100,MiniBot_1,116.29,68.65,6.96,180.5,343.4
2025-06-29 10:01:50.200,MiniBot_1,106.05,61.52,6.93,32.7,342.4
2025-06-29 10:01:50.300,MiniBot_1,111.33,35.22,6.94,72.3,343.8
2025-06-29 10:01:50.400,MiniBot_1,119.39,111.81,6.93,165.0,342.6
2025-06-29 10:01:50.500,MiniBot_1,20.87,47.64,6.91,123.5,340.9
2025-06-29 10:01:50.600,MiniBot_1,47.55,10.45,6.92,84.8,341.7
2025-06-29 10:01:50.700,MiniBot_1,90.99,74.05,6.93,100.0,341.3
2025-06-29 10:01:50.800,MiniBot_1,83.52,13.66,6.97,172.4,343.0
2025-06-29 10:01:50.900,MiniBot_1,18.47,41.43,6.96,74.6,343.6
2025-06-29 10:01:51.000,MiniBot_1,97.9,60.89,6.94,175.2,342.0
2025-06-29 10:01:51.100,MiniBot_1,26.93,104.91,6.93,26.7,343.8
2025-06-29 10:01:51.200,MiniBot_1,26.86,59.23,6.96,157.6,342.8
2025-06-29 10:01:51.300,MiniBot_1,64.44,84.27,6.89,171.0,342.1
2025-06-29 10:01:51.400,MiniBot_1,71.15,119.14,6.91,44.5,341.8
2025-06-29 10:01:51.500,MiniBot_1,69.61,15.78,6.92,91.8,340.0
2025-06-29 10:01:51.600,MiniBot_1,10.98,32.97,6.93,41.4,339.9
2025-06-29 10:01:51.700,MiniBot_1,105.3,47.35,6.94,144.3,338.4
2025-06-29 10:01:51.800,MiniBot_1,31.87,50.62,6.95,111.7,338.0
2025-06-29 10:01:51.900,MiniBot_1,15.54,49.32,6.93,130.7,337.4
2025-06-29 10:01:52.000,MiniBot_1,106.65,108.91,6.93,47.3,338.5
2025-06-29 10:01:52.100,MiniBot_1,114.68,85.68,6.96,50.2,339.7
2025-06-29 10:01:52.200,MiniBot_1,103.46,72.95,6.93,17.9,338.4
2025-06-29 10:01:52.300,MiniBot_1,97.14,37.12,6.93,71.2,337.8
2025-06-29 10:01:52.400,MiniBot_1,78.63,98.85,6.97,116.4,337.3
2025-06-29 10:01:52.500,MiniBot_1,66.1,114.61,6.95,173.0,335.9
2025-06-29 10:01:52.600,MiniBot_1,10.44,98.54,6.94,136.7,337.1
2025-06-29 10:01:52.700,MiniBot_1,49.01,0.19,6.89,92.7,337.9
2025-06-29 10:01:52.800,MiniBot_1,44.72,76.37,6.92,191.1,336.7
2025-06-29 10:01:52.900,MiniBot_1,31.17,6.14,6.96,146.7,336.2
2025-06-29 10:01:53.000,MiniBot_1,86.81,30.91,6.92,186.7,334.6
2025-06-29 10:01:53.100,MiniBot_1,59.51,7.14,6.96,110.2,335.1
2025-06-29 10:01:53.200,MiniBot_1,9.73,72.46,6.91,59.2,333.6
2025-06-29 10:01:53.300,MiniBot_1,26.42,82.39,6.94,20.0,335.5
2025-06-29 10:01:53.400,MiniBot_1,81.99,13.74,6.93,148.0,336.7
2025-06-29 10:01:53.500,MiniBot_1,9.14,46.06,6.9,33.0,336.2
2025-06-29 10:01:53.600,MiniBot_1,102.14,54.75,6.95,67.5,336.5
2025-06-29 10:01:53.700,MiniBot_1,59.42,44.29,6.95,111.2,338.2
2025-06-29 10:01:53.800,MiniBot_1,57.67,14.52,6.94,117.2,338.4
2025-06-29 10:01:53.900,MiniBot_1,71.09,50.27,6.9,124.1,337.1
2025-06-29 10:01:54.000,MiniBot_1,98.96,90.14,6.95,41.6,336.6
2025-06-29 10:01:54.100,MiniBot_1,41.74,8.52,6.98,82.2,338.0
2025-06-29 10:01:54.200,MiniBot_1,81.36,9.62,6.93,127.3,338.6
2025-06-29 10:01:54.300,MiniBot_1,67.89,42.57,6.91,194.3,339.2
2025-06-29 10:01:54.400,MiniBot_1,32.04,113.01,6.9,148.2,340.6
2025-06-29 10:01:54.500,MiniBot_1,105.44,80.23,6.93,185.3,342.2
2025-06-29 10:01:54.600,MiniBot_1,95.69,81.44,6.93,154.8,343.9
2025-06-29 10:01:54.700,MiniBot_1,79.01,43.43,6.9,122.4,342.3
2025-06-29 10:01:54.800,MiniBot_1,102.07,71.24,6.96,46.5,342.4
2025-06-29 10:01:54.900,MiniBot_1,104.08,1.22,6.93,136.7,343.4
2025-06-29 10:01:55.000,MiniBot_1,85.0,76.33,6.92,128.4,344.4
2025-06-29 10:01:55.100,MiniBot_1,100.44,109.59,6.91,124.5,344.9
2025-06-29 10:01:55.200,MiniBot_1,83.7,73.51,6.93,103.1,343.5
2025-06-29 10:01:55.300,MiniBot_1,81.62,104.84,6.92,110.4,344.7
2025-06-29 10:01:55.400,MiniBot_1,74.23,86.88,6.97,73.5,345.6
2025-06-29 10:01:55.500,MiniBot_1,90.33,14.47,6.93,108.7,343.9
2025-06-29 10:01:55.600,MiniBot_1,19.03,108.29,6.91,47.5,343.8
2025-06-29 10:01:55.700,MiniBot_1,105.7,7.97,6.94,163.0,342.5
2025-06-29 10:01:55.800,MiniBot_1,104.62,64.08,6.92,45.3,341.8
2025-06-29 10:01:55.900,MiniBot_1,3.51,17.06,6.91,26.1,339.9
2025-06-29 10:01:56.000,MiniBot_1,99.1,1.4,6.92,92.9,339.5
2025-06-29 10:01:56.100,MiniBot_1,15.46,50.64,6.91,135.1,339.7
2025-06-29 10:01:56.200,MiniBot_1,40.21,35.4,6.93,93.2,340.2
2025-06-29 10:01:56.300,MiniBot_1,89.22,58.32,6.92,62.6,340.8
2025-06-29 10:01:56.400,MiniBot_1,19.29,69.26,6.9,116.1,342.2
2025-06-29 10:01:56.500,MiniBot_1,98.16,5.25,6.91,75.9,341.1
2025-06-29 10:01:56.600,MiniBot_1,99.86,14.76,6.93,187.2,339.5
2025-06-29 10:01:56.700,MiniBot_1,60.9,67.04,6.91,185.3,340.9
2025-06-29 10:01:56.800,MiniBot_1,0.77,41.18,6.9,105.5,339.6
2025-06-29 10:01:56.900,MiniBot_1,34.44,87.5,6.95,72.3,341.5
2025-06-29 10:01:57.000,MiniBot_1,74.03,78.27,6.89,150.1,342.8
2025-06-29 10:01:57.100,MiniBot_1,117.74,101.47,6.92,17.0,342.8
2025-06-29 10:01:57.200,MiniBot_1,75.82,83.1,6.9,100.2,344.8
2025-06-29 10:01:57.300,MiniBot_1,31.18,51.59,6.89,73.9,343.2
2025-06-29 10:01:57.400,MiniBot_1,76.08,80.76,6.94,184.9,342.4
2025-06-29 10:01:57.500,MiniBot_1,64.8,33.05,6.92,12.3,342.9
2025-06-29 10:01:57.600,MiniBot_1,93.58,36.76,6.92,115.0,342.3
2025-06-29 10:01:57.700,MiniBot_1,12.84,94.68,6.92,150.7,344.0
2025-06-29 10:01:57.800,MiniBot_1,91.32,53.57,6.87,102.2,342.3
2025-06-29 10:01:57.900,MiniBot_1,64.95,95.81,6.93,26.2,342.5
2025-06-29 10:01:58.000,MiniBot_1,115.56,98.69,6.92,194.8,342.9
2025-06-29 10:01:58.100,MiniBot_1,41.02,102.91,6.9,108.4,343.5
2025-06-29 10:01:58.200,MiniBot_1,75.91,110.0,6.93,126.7,342.5
2025-06-29 10:01:58.300,MiniBot_1,111.84,51.72,6.91,55.0,342.0
2025-06-29 10:01:58.400,MiniBot_1,12.3,38.26,6.9,101.9,343.3
2025-06-29 10:01:58.500,MiniBot_1,112.47,69.86,6.91,91.5,342.1
2025-06-29 10:01:58.600,MiniBot_1,82.55,44.54,6.91,24.2,343.4
2025-06-29 10:01:58.700,MiniBot_1,8.14,72.13,6.92,30.2,343.7
2025-06-29 10:01:58.800,MiniBot_1,36.12,84.67,6.93,169.1,344.7
2025-06-29 10:01:58.900,MiniBot_1,84.98,82.61,6.9,55.6,345.6
2025-06-29 10:01:59.000,MiniBot_1,8.08,44.95,6.87,47.0,344.4
2025-06-29 10:01:59.100,MiniBot_1,69.86,20.02,6.9,105.9,344.7
2025-06-29 10:01:59.200,MiniBot_1,41.51,51.66,6.9,156.1,346.1
2025-06-29 10:01:59.300,MiniBot_1,74.51,17.11,6.89,21.8,345.9
2025-06-29 10:01:59.400,MiniBot_1,5.49,106.81,6.93,119.6,347.7
2025-06-29 10:01:59.500,MiniBot_1,104.58,41.51,6.87,32.6,347.5
2025-06-29 10:01:59.600,MiniBot_1,116.82,18.54,6.9,16.9,346.1
2025-06-29 10:01:59.700,MiniBot_1,116.27,3.05,6.87,20.0,345.7
2025-06-29 10:01:59.800,MiniBot_1,89.96,77.5,6.92,168.5,347.5
2025-06-29 10:01:59.900,MiniBot_1,15.61,76.43,6.86,32.4,346.8
2025-06-29 10:00:00.000,MiniBot_2,104.17,103.33,7.35,13.5,0.6
2025-06-29 10:00:00.100,MiniBot_2,105.75,9.4,7.39,178.8,1.1
2025-06-29 10:00:00.200,MiniBot_2,42.02,8.71,7.4,53.1,2.2
2025-06-29 10:00:00.300,MiniBot_2,9.99,102.04,7.39,186.6,1.2
2025-06-29 10:00:00.400,MiniBot_2,86.95,25.54,7.35,146.3,2.3
2025-06-29 10:00:00.500,MiniBot_2,37.38,80.25,7.42,154.9,3.0
2025-06-29 10:00:00.600,MiniBot_2,93.95,65.15,7.42,48.3,2.3
2025-06-29 10:00:00.700,MiniBot_2,53.12,99.95,7.41,54.5,2.5
2025-06-29 10:00:00.800,MiniBot_2,58.23,15.01,7.4,109.0,1.1
2025-06-29 10:00:00.900,MiniBot_2,93.35,15.57,7.43,42.7,0.9
2025-06-29 10:00:01.000,MiniBot_2,45.88,66.82,7.4,68.0,2.4
2025-06-29 10:00:01.100,MiniBot_2,53.18,113.57,7.36,71.1,2.1
2025-06-29 10:00:01.200,MiniBot_2,45.14,49.8,7.39,40.3,3.5
2025-06-29 10:00:01.300,MiniBot_2,44.08,39.23,7.4,49.0,3.8
2025-06-29 10:00:01.400,MiniBot_2,63.11,72.8,7.41,159.8,2.6
2025-06-29 10:00:01.500,MiniBot_2,97.06,111.65,7.38,41.8,2.9
2025-06-29 10:00:01.600,MiniBot_2,43.41,100.43,7.41,15.4,2.9
2025-06-29 10:00:01.700,MiniBot_2,62.91,119.46,7.36,129.6,2.5
2025-06-29 10:00:01.800,MiniBot_2,80.49,2.71,7.35,195.4,1.0
2025-06-29 10:00:01.900,MiniBot_2,32.33,13.54,7.39,72.9,0.7
2025-06-29 10:00:02.000,MiniBot_2,33.3,73.14,7.39,32.5,359.0
2025-06-29 10:00:02.100,MiniBot_2,112.01,98.47,7.37,118.4,357.4
2025-06-29 10:00:02.200,MiniBot_2,86.82,34.23,7.37,182.2,357.0
2025-06-29 10:00:02.300,MiniBot_2,69.26,28.71,7.41,159.0,356.3
2025-06-29 10:00:02.400,MiniBot_2,77.73,94.44,7.4,128.3,358.0
2025-06-29 10:00:02.500,MiniBot_2,3.52,6.77,7.42,69.9,357.5
2025-06-29 10:00:02.600,MiniBot_2,74.17,44.33,7.38,113.0,358.5
2025-06-29 10:00:02.700,MiniBot_2,61.14,60.7,7.38,27.3,358.6
2025-06-29 10:00:02.800,MiniBot_2,65.49,67.24,7.42,139.0,359.4
2025-06-29 10:00:02.900,MiniBot_2,43.13,87.43,7.4,147.8,358.5
2025-06-29 10:00:03.000,MiniBot_2,9.78,42.58,7.41,193.4,0.2
2025-06-29 10:00:03.100,MiniBot_2,23.2,73.52,7.41,59.5,0.4
2025-06-29 10:00:03.200,MiniBot_2,114.09,70.25,7.38,13.5,1.7
2025-06-29 10:00:03.300,MiniBot_2,49.04,65.71,7.4,113.7,1.1
2025-06-29 10:00:03.400,MiniBot_2,56.0,76.86,7.39,144.3,359.5
2025-06-29 10:00:03.500,MiniBot_2,6.33,31.13,7.42,160.2,0.2
2025-06-29 10:00:03.600,MiniBot_2,4.51,10.16,7.38,46.8,358.3
2025-06-29 10:00:03.700,MiniBot_2,86.06,14.31,7.39,59.7,358.2
2025-06-29 10:00:03.800,MiniBot_2,64.57,26.95,7.4,107.4,356.9
2025-06-29 10:00:03.900,MiniBot_2,61.04,60.02,7.39,72.8,357.5
2025-06-29 10:00:04.000,MiniBot_2,29.17,100.85,7.38,173.5,359.4
2025-06-29 10:00:04.100,MiniBot_2,89.37,84.16,7.4,100.0,359.2
2025-06-29 10:00:04.200,MiniBot_2,20.19,94.68,7.41,161.9,0.5
2025-06-29 10:00:04.300,MiniBot_2,22.79,42.12,7.35,120.3,0.5
2025-06-29 10:00:04.400,MiniBot_2,55.29,48.56,7.39,156.9,0.5
2025-06-29 10:00:04.500,MiniBot_2,34.35,47.24,7.38,73.2,2.2
2025-06-29 10:00:04.600,MiniBot_2,29.7,23.02,7.36,168.0,3.8
2025-06-29 10:00:04.700,MiniBot_2,77.43,7.35,7.31,62.2,4.9
2025-06-29 10:00:04.800,MiniBot_2,78.12,70.91,7.4,113.8,4.1
2025-06-29 10:00:04.900,MiniBot_2,98.94,118.71,7.37,50.7,4.3
2025-06-29 10:00:05.000,MiniBot_2,50.13,20.02,7.39,100.4,3.2
2025-06-29 10:00:05.100,MiniBot_2,8.77,5.6,7.39,70.5,3.0
2025-06-29 10:00:05.200,MiniBot_2,32.84,93.54,7.39,60.7,2.9
2025-06-29 10:00:05.300,MiniBot_2,117.6,30.31,7.4,193.7,4.2
2025-06-29 10:00:05.400,MiniBot_2,71.55,99.56,7.38,40.4,5.8
2025-06-29 10:00:05.500,MiniBot_2,85.17,84.47,7.41,159.6,5.5
2025-06-29 10:00:05.600,MiniBot_2,0.88,113.48,7.36,197.0,3.6
2025-06-29 10:00:05.700,MiniBot_2,62.18,49.07,7.38,13.8,5.0
2025-06-29 10:00:05.800,MiniBot_2,4.5,79.44,7.37,142.8,3.7
2025-06-29 10:00:05.900,MiniBot_2,68.31,55.78,7.38,58.1,4.2
2025-06-29 10:00:06.000,MiniBot_2,110.49,75.67,7.38,17.7,2.3
2025-06-29 10:00:06.100,MiniBot_2,116.21,53.95,7.37,86.5,1.9
2025-06-29 10:00:06.200,MiniBot_2,64.87,22.64,7.4,187.7,3.8
2025-06-29 10:00:06.300,MiniBot_2,54.98,60.95,7.38,12.2,2.2
2025-06-29 10:00:06.400,MiniBot_2,113.4,63.43,7.39,121.7,1.9
2025-06-29 10:00:06.500,MiniBot_2,80.83,97.27,7.39,105.3,1.2
2025-06-29 10:00:06.600,MiniBot_2,7.79,88.26,7.41,175.9,2.8
2025-06-29 10:00:06.700,MiniBot_2,55.89,79.65,7.35,26.0,4.3
2025-06-29 10:00:06.800,MiniBot_2,28.83,13.61,7.39,139.5,3.2
2025-06-29 10:00:06.900,MiniBot_2,56.38,86.47,7.35,139.2,1.5
2025-06-29 10:00:07.000,MiniBot_2,54.66,60.04,7.35,137.1,2.0
2025-06-29 10:00:07.100,MiniBot_2,69.86,107.29,7.4,189.0,1.4
2025-06-29 10:00:07.200,MiniBot_2,42.81,110.38,7.39,166.4,2.1
2025-06-29 10:00:07.300,MiniBot_2,19.71,6.62,7.32,18.0,0.2
2025-06-29 10:00:07.400,MiniBot_2,60.45,98.48,7.33,99.5,358.7
2025-06-29 10:00:07.500,MiniBot_2,99.62,4.52,7.37,85.6,359.5
2025-06-29 10:00:07.600,MiniBot_2,79.68,44.06,7.36,68.9,358.3
2025-06-29 10:00:07.700,MiniBot_2,40.6,65.08,7.38,95.8,359.8
2025-06-29 10:00:07.800,MiniBot_2,112.26,17.77,7.36,83.0,358.0
2025-06-29 10:00:07.900,MiniBot_2,109.46,89.56,7.38,92.1,356.9
2025-06-29 10:00:08.000,MiniBot_2,25.12,1.0,7.41,196.1,358.8
2025-06-29 10:00:08.100,MiniBot_2,4.73,20.23,7.39,26.8,358.6
2025-06-29 10:00:08.200,MiniBot_2,88.96,69.7,7.37,185.2,359.4
2025-06-29 10:00:08.300,MiniBot_2,99.31,85.73,7.39,101.2,358.1
2025-06-29 10:00:08.400,MiniBot_2,116.14,110.0,7.37,128.5,358.6
2025-06-29 10:00:08.500,MiniBot_2,106.78,84.66,7.39,167.7,359.5
2025-06-29 10:00:08.600,MiniBot_2,72.06,80.61,7.38,78.5,358.7
2025-06-29 10:00:08.700,MiniBot_2,63.61,47.32,7.35,91.8,0.0
2025-06-29 10:00:08.800,MiniBot_2,3.34,0.15,7.36,87.8,0.5
2025-06-29 10:00:08.900,MiniBot_2,29.6,14.42,7.36,81.2,0.0
2025-06-29 10:00:09.000,MiniBot_2,55.15,64.15,7.34,185.9,0.2
2025-06-29 10:00:09.100,MiniBot_2,75.42,81.02,7.35,167.5,0.5
2025-06-29 10:00:09.200,MiniBot_2,66.87,50.09,7.33,30.7,359.2
2025-06-29 10:00:09.300,MiniBot_2,89.12,87.68,7.37,30.5,358.8
2025-06-29 10:00:09.400,MiniBot_2,33.57,62.62,7.37,91.3,358.2
